Dendrometer,Treatment,Date,Hour,Air temperature (°C),Perimeter (mm)
P9A14,Non-irrigated,10-11-2014,20,13.4296875,4.83561986800001
P9A14,Non-irrigated,10-11-2014,21,12.35546875,4.83658784700001
P9A14,Non-irrigated,10-11-2014,22,12.0390625,4.83949273900001
P9A14,Non-irrigated,10-11-2014,23,11.99609375,4.84239858500001
P9A14,Non-irrigated,11-11-2014,0,11.91015625,4.84530347700001
P9A14,Non-irrigated,11-11-2014,1,11.76171875,4.84530347700001
P9A14,Non-irrigated,11-11-2014,2,11.88671875,4.84917634800001
P9A14,Non-irrigated,11-11-2014,3,11.05078125,4.85498613200001
P9A14,Non-irrigated,11-11-2014,4,11.078125,4.85789197800001
P9A14,Non-irrigated,11-11-2014,5,10.16796875,4.86660665400001
P9A14,Non-irrigated,11-11-2014,6,9.546875,4.88500493900001
P9A14,Non-irrigated,11-11-2014,7,9.51171875,4.91696065800001
P9A14,Non-irrigated,11-11-2014,8,11.54296875,4.92954820500001
P9A14,Non-irrigated,11-11-2014,9,16.39453125,4.94891542300001
P9A14,Non-irrigated,11-11-2014,10,30.13671875,4.96634572800001
P9A14,Non-irrigated,11-11-2014,11,28.03515625,4.95375722700001
P9A14,Non-irrigated,11-11-2014,12,26.54296875,4.93245405000001
P9A14,Non-irrigated,11-11-2014,13,20.41796875,4.91986554900001
P9A14,Non-irrigated,11-11-2014,14,20.375,4.91114991900001
P9A14,Non-irrigated,11-11-2014,15,24.2578125,4.90146726400001
P9A14,Non-irrigated,11-11-2014,16,22.80078125,4.87919515400001
P9A14,Non-irrigated,11-11-2014,17,20.3671875,4.87047952400001
P9A14,Non-irrigated,11-11-2014,18,18.8359375,4.86176484800001
P9A14,Non-irrigated,11-11-2014,19,16.52734375,4.84820836800001
P9A14,Non-irrigated,11-11-2014,20,13.90625,4.85401815200001
P9A14,Non-irrigated,11-11-2014,21,11.9453125,4.85982793600001
P9A14,Non-irrigated,11-11-2014,22,10.7890625,4.86466974100001
P9A14,Non-irrigated,11-11-2014,23,10.10546875,4.86854356600001
P9A14,Non-irrigated,12-11-2014,0,9.5625,4.87435335000001
P9A14,Non-irrigated,12-11-2014,1,8.3984375,4.88113206700001
P9A14,Non-irrigated,12-11-2014,2,7.5859375,4.88500493800001
P9A14,Non-irrigated,12-11-2014,3,6.9921875,4.89565652600001
P9A14,Non-irrigated,12-11-2014,4,6.921875,4.91599172300001
P9A14,Non-irrigated,12-11-2014,5,6.2890625,4.92664331100001
P9A14,Non-irrigated,12-11-2014,6,6.01953125,4.93342202800001
P9A14,Non-irrigated,12-11-2014,7,6.54296875,4.93439000700001
P9A14,Non-irrigated,12-11-2014,8,8.67578125,4.94407361600001
P9A14,Non-irrigated,12-11-2014,9,25.4609375,4.97409242200001
P9A14,Non-irrigated,12-11-2014,10,29.21484375,4.96440881300001
P9A14,Non-irrigated,12-11-2014,11,29.5,4.93826383200001
P9A14,Non-irrigated,12-11-2014,12,23.0859375,4.93342202700001
P9A14,Non-irrigated,12-11-2014,13,19.125,4.91502374200001
P9A14,Non-irrigated,12-11-2014,14,20.5078125,4.89565652400001
P9A14,Non-irrigated,12-11-2014,15,26.5703125,4.87629026000001
P9A14,Non-irrigated,12-11-2014,16,23.1171875,4.86951154300001
P9A14,Non-irrigated,12-11-2014,17,20.56640625,4.85982793400001
P9A14,Non-irrigated,12-11-2014,18,18.546875,4.85111325800001
P9A14,Non-irrigated,12-11-2014,19,17.6640625,4.84723943300001
P9A14,Non-irrigated,12-11-2014,20,14.11328125,4.84820836600001
P9A14,Non-irrigated,12-11-2014,21,11.59765625,4.86176484600001
P9A14,Non-irrigated,12-11-2014,22,10.09375,4.86757463000001
P9A14,Non-irrigated,12-11-2014,23,9.63671875,4.87047952200001
P9A14,Non-irrigated,13-11-2014,0,8.95703125,4.87822621800001
P9A14,Non-irrigated,13-11-2014,1,8.55859375,4.88500493500001
P9A14,Non-irrigated,13-11-2014,2,7.5546875,4.89953034900001
P9A14,Non-irrigated,13-11-2014,3,7.125,4.91986554600001
P9A14,Non-irrigated,13-11-2014,4,7.375,4.93148511400001
P9A14,Non-irrigated,13-11-2014,5,6.5546875,4.93535893900001
P9A14,Non-irrigated,13-11-2014,6,7.3984375,4.94116872300001
P9A14,Non-irrigated,13-11-2014,7,7.703125,4.94697850700001
P9A14,Non-irrigated,13-11-2014,8,8.80078125,4.95569413700001
P9A14,Non-irrigated,13-11-2014,9,25.33203125,4.98474401000001
P9A14,Non-irrigated,13-11-2014,10,30.08203125,4.97796529300001
P9A14,Non-irrigated,13-11-2014,11,30.93359375,4.96053498800001
P9A14,Non-irrigated,13-11-2014,12,24.51171875,4.94020074400001
P9A14,Non-irrigated,13-11-2014,13,21.93359375,4.93535893900001
P9A14,Non-irrigated,13-11-2014,14,21.4296875,4.92567533000001
P9A14,Non-irrigated,13-11-2014,15,26.7578125,4.91599172100001
P9A14,Non-irrigated,13-11-2014,16,26.73046875,4.91308682900001
P9A14,Non-irrigated,13-11-2014,17,23.3125,4.90340322000001
P9A14,Non-irrigated,13-11-2014,18,20.0859375,4.88113206400001
P9A14,Non-irrigated,13-11-2014,19,18.6171875,4.87241643400001
P9A14,Non-irrigated,13-11-2014,20,14.7578125,4.87532132600001
P9A14,Non-irrigated,13-11-2014,21,11.984375,4.88016313100001
P9A14,Non-irrigated,13-11-2014,22,10.75,4.88113206400001
P9A14,Non-irrigated,13-11-2014,23,10.23046875,4.88887876000001
P9A14,Non-irrigated,14-11-2014,0,10.1328125,4.90824502400001
P9A14,Non-irrigated,14-11-2014,1,9.71484375,4.92373841700001
P9A14,Non-irrigated,14-11-2014,2,9.46875,4.93535893900001
P9A14,Non-irrigated,14-11-2014,3,9.1953125,4.94020074400001
P9A14,Non-irrigated,14-11-2014,4,9.0078125,4.94697850700001
P9A14,Non-irrigated,14-11-2014,5,8.3828125,4.95666211600001
P9A14,Non-irrigated,14-11-2014,6,7.90234375,4.97602838000001
P9A14,Non-irrigated,14-11-2014,7,9.1796875,4.98571198900001
P9A14,Non-irrigated,14-11-2014,8,11.59765625,5.00992101200001
P9A14,Non-irrigated,14-11-2014,9,26.33203125,5.04671758200001
P9A14,Non-irrigated,14-11-2014,10,30.234375,5.04671758200001
P9A14,Non-irrigated,14-11-2014,11,28.0390625,5.04284375700001
P9A14,Non-irrigated,14-11-2014,12,21.80859375,5.01960366800001
P9A14,Non-irrigated,14-11-2014,13,19.3203125,5.00798410000001
P9A14,Non-irrigated,14-11-2014,14,19.42578125,5.00507920800001
P9A14,Non-irrigated,14-11-2014,15,22.3515625,5.00314229500001
P9A14,Non-irrigated,14-11-2014,16,20.62109375,5.00411027400001
P9A14,Non-irrigated,14-11-2014,17,18.91015625,5.00314229500001
P9A14,Non-irrigated,14-11-2014,18,17.00390625,5.00411027400001
P9A14,Non-irrigated,14-11-2014,19,15.12109375,5.00120538200001
P9A14,Non-irrigated,14-11-2014,20,12.74609375,5.00023740300001
P9A14,Non-irrigated,14-11-2014,21,11.07421875,5.00120538200001
P9A14,Non-irrigated,14-11-2014,22,10.59375,5.00701516600001
P9A14,Non-irrigated,14-11-2014,23,10.21875,5.01379388300001
P9A14,Non-irrigated,15-11-2014,0,10.265625,5.02347749200001
P9A14,Non-irrigated,15-11-2014,1,10.921875,5.02250855900001
P9A14,Non-irrigated,15-11-2014,2,11.078125,5.06027406200001
P9A14,Non-irrigated,15-11-2014,3,10.63671875,5.08060925900001
P9A14,Non-irrigated,15-11-2014,4,10.5703125,5.09513467300001
P9A14,Non-irrigated,15-11-2014,5,10.28125,5.13096231000001
P9A14,Non-irrigated,15-11-2014,6,10.40625,5.17453759700001
P9A14,Non-irrigated,15-11-2014,7,10.6875,5.22295468800001
P9A14,Non-irrigated,15-11-2014,8,11.5703125,5.24038499300001
P9A14,Non-irrigated,15-11-2014,9,14.48828125,5.23941701400001
P9A14,Non-irrigated,15-11-2014,10,25.328125,5.23070138400001
P9A14,Non-irrigated,15-11-2014,11,25.31640625,5.22973340500001
P9A14,Non-irrigated,15-11-2014,12,20.734375,5.23167031800001
P9A14,Non-irrigated,15-11-2014,13,17.890625,5.24619477800001
P9A14,Non-irrigated,15-11-2014,14,19.3125,5.23748010200001
P9A14,Non-irrigated,15-11-2014,15,18.97265625,5.24813169000001
P9A14,Non-irrigated,15-11-2014,16,18.07421875,5.24716371100001
P9A14,Non-irrigated,15-11-2014,17,16.8984375,5.24813169000001
P9A14,Non-irrigated,15-11-2014,18,16.109375,5.24716371100001
P9A14,Non-irrigated,15-11-2014,19,14.04296875,5.24716371100001
P9A14,Non-irrigated,15-11-2014,20,12.515625,5.24716371100001
P9A14,Non-irrigated,15-11-2014,21,11.59765625,5.24716371100001
P9A14,Non-irrigated,15-11-2014,22,11.27734375,5.24813169000001
P9A14,Non-irrigated,15-11-2014,23,11.078125,5.24909966900001
P9A14,Non-irrigated,16-11-2014,0,10.54296875,5.25781529900001
P9A14,Non-irrigated,16-11-2014,1,10.65625,5.25975125800001
P9A14,Non-irrigated,16-11-2014,2,10.53515625,5.26168817100001
P9A14,Non-irrigated,16-11-2014,3,10.453125,5.30235856600001
P9A14,Non-irrigated,16-11-2014,4,10.015625,5.34012406900001
P9A14,Non-irrigated,16-11-2014,5,10.0625,5.39435094400001
P9A14,Non-irrigated,16-11-2014,6,10.25390625,5.40403359900001
P9A14,Non-irrigated,16-11-2014,7,10.5703125,5.41371720800001
P9A14,Non-irrigated,16-11-2014,8,11.37890625,5.42533773000001
P9A14,Non-irrigated,16-11-2014,9,11.79296875,5.43211549300001
P9A14,Non-irrigated,16-11-2014,10,13.41796875,5.45632451600001
P9A14,Non-irrigated,16-11-2014,11,15.30078125,5.48440641000001
P9A14,Non-irrigated,16-11-2014,12,20.984375,5.50183576200001
P9A14,Non-irrigated,16-11-2014,13,17.546875,5.50280469500001
P9A14,Non-irrigated,16-11-2014,14,17.37109375,5.49699395700001
P9A14,Non-irrigated,16-11-2014,15,19.1796875,5.49118417300001
P9A14,Non-irrigated,16-11-2014,16,17.37109375,5.49021619400001
P9A14,Non-irrigated,16-11-2014,17,15.33203125,5.49021619400001
P9A14,Non-irrigated,16-11-2014,18,14.328125,5.49118417300001
P9A14,Non-irrigated,16-11-2014,19,12.875,5.49118417300001
P9A14,Non-irrigated,16-11-2014,20,12.6171875,5.49118417300001
P9A14,Non-irrigated,16-11-2014,21,12.2734375,5.49408906500001
P9A14,Non-irrigated,16-11-2014,22,12.17578125,5.50280469500001
P9A14,Non-irrigated,16-11-2014,23,11.9140625,5.51151937100001
P9A14,Non-irrigated,17-11-2014,0,11.70703125,5.53379148100001
P9A14,Non-irrigated,17-11-2014,1,11.62109375,5.54734796100001
P9A14,Non-irrigated,17-11-2014,2,11.48046875,5.55122083200001
P9A14,Non-irrigated,17-11-2014,3,11.40625,5.55509465700001
P9A14,Non-irrigated,17-11-2014,4,11.27734375,5.57736676700001
P9A14,Non-irrigated,17-11-2014,5,11.16796875,5.61803620800001
P9A14,Non-irrigated,17-11-2014,6,11.1484375,5.64999192700001
P9A14,Non-irrigated,17-11-2014,7,11.03515625,5.67807382100001
P9A14,Non-irrigated,17-11-2014,8,11.54296875,5.70131391000001
P9A14,Non-irrigated,17-11-2014,9,12.12890625,5.71293347800001
P9A14,Non-irrigated,17-11-2014,10,12.39453125,5.74488919700001
P9A14,Non-irrigated,17-11-2014,11,13.41015625,5.78071683400001
P9A14,Non-irrigated,17-11-2014,12,14.95703125,5.78943246400001
P9A14,Non-irrigated,17-11-2014,13,16.9140625,5.78846353100001
P9A14,Non-irrigated,17-11-2014,14,17.67578125,5.78459066000001
P9A14,Non-irrigated,17-11-2014,15,18.1953125,5.77103418000001
P9A14,Non-irrigated,17-11-2014,16,19.8125,5.76231855000001
P9A14,Non-irrigated,17-11-2014,17,19.42578125,5.75166696200001
P9A14,Non-irrigated,17-11-2014,18,16.375,5.74198335300001
P9A14,Non-irrigated,17-11-2014,19,14.4140625,5.74004739400001
P9A14,Non-irrigated,17-11-2014,20,13.37890625,5.74101537300001
P9A14,Non-irrigated,17-11-2014,21,12.9453125,5.74295228600001
P9A14,Non-irrigated,17-11-2014,22,12.9609375,5.74295228600001
P9A14,Non-irrigated,17-11-2014,23,12.78125,5.74585717800001
P9A14,Non-irrigated,18-11-2014,0,12.6171875,5.74973004900001
P9A14,Non-irrigated,18-11-2014,1,12.4296875,5.75457185400001
P9A14,Non-irrigated,18-11-2014,2,12.328125,5.76231855000001
P9A14,Non-irrigated,18-11-2014,3,11.84375,5.77587598400001
P9A14,Non-irrigated,18-11-2014,4,11.29296875,5.78071683500001
P9A14,Non-irrigated,18-11-2014,5,11.09765625,5.78168576800001
P9A14,Non-irrigated,18-11-2014,6,10.90234375,5.78459066000001
P9A14,Non-irrigated,18-11-2014,7,10.90234375,5.78749555200001
P9A14,Non-irrigated,18-11-2014,8,11.8359375,5.78749555200001
P9A14,Non-irrigated,18-11-2014,9,13.375,5.78846353100001
P9A14,Non-irrigated,18-11-2014,10,15.37109375,5.78846353100001
P9A14,Non-irrigated,18-11-2014,11,16.86328125,5.78749555200001
P9A14,Non-irrigated,18-11-2014,12,21.6171875,5.77103418000001
P9A14,Non-irrigated,18-11-2014,13,22.08203125,5.75554078700001
P9A14,Non-irrigated,18-11-2014,14,19.16015625,5.73617356900001
P9A14,Non-irrigated,18-11-2014,15,21.90234375,5.71971219700001
P9A14,Non-irrigated,18-11-2014,16,20.921875,5.71002858800001
P9A14,Non-irrigated,18-11-2014,17,19.40234375,5.70518678300001
P9A14,Non-irrigated,18-11-2014,18,19.99609375,5.70034497800001
P9A14,Non-irrigated,18-11-2014,19,17.5859375,5.69647210700001
P9A14,Non-irrigated,18-11-2014,20,14.4765625,5.69647210700001
P9A14,Non-irrigated,18-11-2014,21,12.8984375,5.70034497800001
P9A14,Non-irrigated,18-11-2014,22,12.98046875,5.70421880300001
P9A14,Non-irrigated,18-11-2014,23,12.8046875,5.70906060800001
P9A14,Non-irrigated,19-11-2014,0,12.68359375,5.71099656700001
P9A14,Non-irrigated,19-11-2014,1,12.0390625,5.71680730500001
P9A14,Non-irrigated,19-11-2014,2,10.71875,5.72552198100001
P9A14,Non-irrigated,19-11-2014,3,10.86328125,5.73907846100001
P9A14,Non-irrigated,19-11-2014,4,11.37109375,5.74973004900001
P9A14,Non-irrigated,19-11-2014,5,11.30078125,5.76328748300001
P9A14,Non-irrigated,19-11-2014,6,11.9140625,5.77490705100001
P9A14,Non-irrigated,19-11-2014,7,12.1015625,5.77878087600001
P9A14,Non-irrigated,19-11-2014,8,13.36328125,5.77878087600001
P9A14,Non-irrigated,19-11-2014,9,18.02734375,5.78459066000001
P9A14,Non-irrigated,19-11-2014,10,30.703125,5.78362268100001
P9A14,Non-irrigated,19-11-2014,11,28.76953125,5.75747674600001
P9A14,Non-irrigated,19-11-2014,12,22.23828125,5.73811048200001
P9A14,Non-irrigated,19-11-2014,13,22.1484375,5.70324987100001
P9A14,Non-irrigated,19-11-2014,14,19.82421875,5.69647210800001
P9A14,Non-irrigated,19-11-2014,15,23.72265625,5.69259828300001
P9A14,Non-irrigated,19-11-2014,16,22.61328125,5.68097871500001
P9A14,Non-irrigated,19-11-2014,17,19.12890625,5.68000978200001
P9A14,Non-irrigated,19-11-2014,18,17.1015625,5.67032712700001
P9A14,Non-irrigated,19-11-2014,19,15.20703125,5.66354841000001
P9A14,Non-irrigated,19-11-2014,20,12.6328125,5.66839021500001
P9A14,Non-irrigated,19-11-2014,21,11.20703125,5.67323202000001
P9A14,Non-irrigated,19-11-2014,22,10.66796875,5.67904180400001
P9A14,Non-irrigated,19-11-2014,23,9.953125,5.68582052100001
P9A14,Non-irrigated,20-11-2014,0,9.4609375,5.68969339200001
P9A14,Non-irrigated,20-11-2014,1,9.06640625,5.69259828400001
P9A14,Non-irrigated,20-11-2014,2,8.92578125,5.69840902200001
P9A14,Non-irrigated,20-11-2014,3,8.4609375,5.70518678500001
P9A14,Non-irrigated,20-11-2014,4,8.25,5.70809167700001
P9A14,Non-irrigated,20-11-2014,5,7.24609375,5.71099656900001
P9A14,Non-irrigated,20-11-2014,6,7.2578125,5.73423665800001
P9A14,Non-irrigated,20-11-2014,7,7.1328125,5.74876207200001
P9A14,Non-irrigated,20-11-2014,8,10.546875,5.76231855200001
P9A14,Non-irrigated,20-11-2014,9,24.890625,5.79233735800001
P9A14,Non-irrigated,20-11-2014,10,29.1953125,5.78846353300001
P9A14,Non-irrigated,20-11-2014,11,24.6875,5.78362268200001
P9A14,Non-irrigated,20-11-2014,12,21.14453125,5.74973005000001
P9A14,Non-irrigated,20-11-2014,13,20.70703125,5.72358506900001
P9A14,Non-irrigated,20-11-2014,14,19.578125,5.70809167600001
P9A14,Non-irrigated,20-11-2014,15,23.7265625,5.70034498000001
P9A14,Non-irrigated,20-11-2014,16,22.59765625,5.70034498000001
P9A14,Non-irrigated,20-11-2014,17,19.40625,5.69937700100001
P9A14,Non-irrigated,20-11-2014,18,17.96484375,5.69550317600001
P9A14,Non-irrigated,20-11-2014,19,16.16015625,5.69453519700001
P9A14,Non-irrigated,20-11-2014,20,12.875,5.69453519700001
P9A14,Non-irrigated,20-11-2014,21,11.5859375,5.69840902200001
P9A14,Non-irrigated,20-11-2014,22,11.69921875,5.70228189300001
P9A14,Non-irrigated,20-11-2014,23,12.0234375,5.71099656900001
P9A14,Non-irrigated,21-11-2014,0,11.62890625,5.71390241500001
P9A14,Non-irrigated,21-11-2014,1,11.90625,5.72939580800001
P9A14,Non-irrigated,21-11-2014,2,11.64453125,5.73907846300001
P9A14,Non-irrigated,21-11-2014,3,11.46484375,5.75747674800001
P9A14,Non-irrigated,21-11-2014,4,11.26953125,5.77490705300001
P9A14,Non-irrigated,21-11-2014,5,11.1796875,5.77878087800001
P9A14,Non-irrigated,21-11-2014,6,11.04296875,5.79136937900001
P9A14,Non-irrigated,21-11-2014,7,11.06640625,5.79524225000001
P9A14,Non-irrigated,21-11-2014,8,11.89453125,5.80783075100001
P9A14,Non-irrigated,21-11-2014,9,14.4375,5.80879873000001
P9A14,Non-irrigated,21-11-2014,10,28.2265625,5.81848233900001
P9A14,Non-irrigated,21-11-2014,11,23.08203125,5.81945031800001
P9A14,Non-irrigated,21-11-2014,12,17.265625,5.81848233900001
P9A14,Non-irrigated,21-11-2014,13,18.0390625,5.81654542600001
P9A14,Non-irrigated,21-11-2014,14,17.38671875,5.81654542600001
P9A14,Non-irrigated,21-11-2014,15,21.58984375,5.80879873000001
P9A14,Non-irrigated,21-11-2014,16,20.84375,5.80879873000001
P9A14,Non-irrigated,21-11-2014,17,20.1640625,5.80395692500001
P9A14,Non-irrigated,21-11-2014,18,19.06640625,5.79911607400001
P9A14,Non-irrigated,21-11-2014,19,16.76171875,5.78749555200001
P9A14,Non-irrigated,21-11-2014,20,13.3515625,5.78555863900001
P9A14,Non-irrigated,21-11-2014,21,11.4296875,5.78749555200001
P9A14,Non-irrigated,21-11-2014,22,10.8125,5.78846353100001
P9A14,Non-irrigated,21-11-2014,23,11.00390625,5.79136937700001
P9A14,Non-irrigated,22-11-2014,0,10.86328125,5.80298894500001
P9A14,Non-irrigated,22-11-2014,1,10.94921875,5.80686277000001
P9A14,Non-irrigated,22-11-2014,2,11.35546875,5.81945031700001
P9A14,Non-irrigated,22-11-2014,3,11.1484375,5.82816594700001
P9A14,Non-irrigated,22-11-2014,4,10.7890625,5.84656423200001
P9A14,Non-irrigated,22-11-2014,5,10.6328125,5.85140603700001
P9A14,Non-irrigated,22-11-2014,6,10.390625,5.86399453800001
P9A14,Non-irrigated,22-11-2014,7,10.43359375,5.90756982500001
P9A14,Non-irrigated,22-11-2014,8,11.93359375,5.92984098100001
P9A14,Non-irrigated,22-11-2014,9,13.1015625,5.96179670000001
P9A14,Non-irrigated,22-11-2014,10,24.87890625,5.96179670000001
P9A14,Non-irrigated,22-11-2014,11,22.1328125,5.96373265900001
P9A14,Non-irrigated,22-11-2014,12,22.2109375,5.96179670000001
P9A14,Non-irrigated,22-11-2014,13,22.91796875,5.95889180800001
P9A14,Non-irrigated,22-11-2014,14,21.953125,5.95405000300001
P9A14,Non-irrigated,22-11-2014,15,25.31640625,5.94533437300001
P9A14,Non-irrigated,22-11-2014,16,22.2578125,5.93952458900001
P9A14,Non-irrigated,22-11-2014,17,19.3125,5.93080991300001
P9A14,Non-irrigated,22-11-2014,18,17.30859375,5.92306321700001
P9A14,Non-irrigated,22-11-2014,19,15.6875,5.91918939200001
P9A14,Non-irrigated,22-11-2014,20,13.37890625,5.91918939200001
P9A14,Non-irrigated,22-11-2014,21,11.83203125,5.91918939200001
P9A14,Non-irrigated,22-11-2014,22,11.5703125,5.92306321700001
P9A14,Non-irrigated,22-11-2014,23,11.125,5.93080991300001
P9A14,Non-irrigated,23-11-2014,0,10.74609375,5.93274587200001
P9A14,Non-irrigated,23-11-2014,1,10.21484375,5.93565171800001
P9A14,Non-irrigated,23-11-2014,2,9.734375,5.94630330600001
P9A14,Non-irrigated,23-11-2014,3,9.6640625,5.95985978600001
P9A14,Non-irrigated,23-11-2014,4,9.64453125,5.96857446200001
P9A14,Non-irrigated,23-11-2014,5,9.10546875,5.97535317900001
P9A14,Non-irrigated,23-11-2014,6,8.98046875,5.98116296300001
P9A14,Non-irrigated,23-11-2014,7,9.05859375,6.00827687700001
P9A14,Non-irrigated,23-11-2014,8,11.53125,6.03442185800001
P9A14,Non-irrigated,23-11-2014,9,21.625,6.05282014300001
P9A14,Non-irrigated,23-11-2014,10,25.80078125,6.04701035900001
P9A14,Non-irrigated,23-11-2014,11,24.6328125,6.04604142600001
P9A14,Non-irrigated,23-11-2014,12,23.04296875,6.03926366300001
P9A14,Non-irrigated,23-11-2014,13,21.03125,6.02958005400001
P9A14,Non-irrigated,23-11-2014,14,21.3515625,6.01214974900001
P9A14,Non-irrigated,23-11-2014,15,23.57421875,5.99956124800001
P9A14,Non-irrigated,23-11-2014,16,21.87890625,6.01118177000001
P9A14,Non-irrigated,23-11-2014,17,20.42578125,6.00149816100001
P9A14,Non-irrigated,23-11-2014,18,19.06640625,5.99762529000001
P9A14,Non-irrigated,23-11-2014,19,16.671875,6.01214975000001
P9A14,Non-irrigated,23-11-2014,20,15.06640625,6.01892846700001
P9A14,Non-irrigated,23-11-2014,21,13.375,6.02570623000001
P9A14,Non-irrigated,23-11-2014,22,12.71875,6.04216855600001
P9A14,Non-irrigated,23-11-2014,23,12.41796875,6.04701036100001
P9A14,Non-irrigated,24-11-2014,0,11.82421875,6.04991525300001
P9A14,Non-irrigated,24-11-2014,1,11.55859375,6.05088323200001
P9A14,Non-irrigated,24-11-2014,2,11.52734375,6.05282014500001
P9A14,Non-irrigated,24-11-2014,3,11.078125,6.05282014500001
P9A14,Non-irrigated,24-11-2014,4,10.66015625,6.07025045000001
P9A14,Non-irrigated,24-11-2014,5,9.7109375,6.11188882400001
P9A14,Non-irrigated,24-11-2014,6,8.96875,6.13512891300001
P9A14,Non-irrigated,24-11-2014,7,9,6.17870420000001
P9A14,Non-irrigated,24-11-2014,8,10.875,6.17870420000001
P9A14,Non-irrigated,24-11-2014,9,22.375,6.19710248500001
P9A14,Non-irrigated,24-11-2014,10,31.2734375,6.19710248500001
P9A14,Non-irrigated,24-11-2014,11,24.83984375,6.18354600500001
P9A14,Non-irrigated,24-11-2014,12,20.1015625,6.17773526700001
P9A14,Non-irrigated,24-11-2014,13,19.7109375,6.16224187400001
P9A14,Non-irrigated,24-11-2014,14,18.9375,6.13319200100001
P9A14,Non-irrigated,24-11-2014,15,23.94140625,6.12544530500001
P9A14,Non-irrigated,24-11-2014,16,22.4375,6.11963552100001
P9A14,Non-irrigated,24-11-2014,17,19.60546875,6.11866658800001
